Date,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
2000-01-03,7.297879695892334,6.7565131187438965,11.186871528625488,18.187740325927734,20.6833553314209,12.305086135864258,5.593191146850586,20.612186431884766,11.195572853088379
2000-01-04,7.22762393951416,6.629330635070801,10.69782829284668,17.685264587402344,19.634029388427734,11.958578109741211,5.424469470977783,20.144445419311523,10.858781814575195
2000-01-05,7.526213645935059,6.8042073249816895,10.61378002166748,17.606443405151367,19.34255599975586,12.169867515563965,5.561359882354736,19.963727951049805,10.725218772888184
2000-01-06,7.7194132804870605,7.066514015197754,11.079899787902832,17.842914581298828,18.701295852661133,12.398049354553223,5.551806926727295,20.027503967285156,10.847167015075684
2000-01-07,7.715025424957275,7.142030715942383,11.263288497924805,18.522735595703125,19.027759552001953,13.184017181396484,5.599558353424072,20.272008895874023,11.358161926269531
2000-01-10,7.688684463500977,7.08241605758667,11.06461238861084,18.522735595703125,19.750627517700195,12.888230323791504,5.618659973144531,22.344919204711914,11.30009651184082
2000-01-11,7.596466064453125,7.090363502502441,10.881223678588867,18.286272048950195,19.190980911254883,12.888230323791504,5.558172225952148,21.74962615966797,11.236223220825195
2000-01-12,7.486692905426025,7.058567523956299,11.095187187194824,18.06951332092285,19.1093692779541,12.955836296081543,5.500873565673828,21.388193130493164,11.172350883483887
2000-01-13,7.517430305480957,7.181777477264404,11.431401252746582,18.41435432434082,19.284255981445312,13.023443222045898,5.44993782043457,22.026016235351562,11.230416297912598
2000-01-14,7.464741230010986,7.138057231903076,11.698844909667969,18.286272048950195,19.727304458618164,13.065704345703125,5.494505882263184,21.83466911315918,11.201383590698242
2000-01-18,7.284712314605713,7.225495338439941,11.309134483337402,18.266565322875977,19.832233428955078,12.845966339111328,5.472224712371826,21.430707931518555,11.137503623962402
2000-01-19,7.144194602966309,7.2016472816467285,11.270929336547852,18.20745086669922,19.867219924926758,12.938932418823242,5.475405693054199,21.940977096557617,11.114279747009277
2000-01-20,6.955377101898193,7.2016472816467285,11.06461238861084,18.089218139648438,19.983810424804688,12.761451721191406,5.500873565673828,21.77088165283203,10.963302612304688
2000-01-21,6.986118316650391,7.400367736816406,10.927070617675781,17.862611770629883,20.00712776184082,12.61778450012207,5.679141044616699,21.728361129760742,10.736835479736328
2000-01-24,6.801692962646484,7.138057231903076,10.728400230407715,17.35028076171875,19.354204177856445,12.254379272460938,5.602741241455078,21.07990837097168,10.336162567138672
2000-01-25,6.674354076385498,7.122159004211426,10.843017578125,17.25176429748535,19.768115997314453,12.102252960205078,5.472224712371826,21.228744506835938,10.40003490447998
